# Nuclear Modification Factor R_{AA} from CUJET3.1
# 16O-16O collisions, \sqrt{s_{NN}} = 5.36TeV, centrality range see below.
# Centrality range: 0-30%
# RAA band due to theoretical uncertainty of coupling constant
# see (https://inspirehep.net/literature/1728866) and (https://inspirehep.net/literature/1666029) for more details
# central curve: \alpha_c = 0.9, c_m = 0.25
# upper bound:   \alpha_c = 0.8, c_m = 0.22
# lower bound:   \alpha_c = 1.0, c_m = 0.28
# pT(GeV)	RAA_central RAA_upper	RAA_lower

10	0.5207022580057874	0.5638102704248009	0.48287583269909523
10.5	0.5296864723080977	0.5727427112034789	0.49175555676640814
11	0.5383170951825005	0.5813047094257311	0.5003053277522022
11.5	0.5465878968546993	0.5894893629865386	0.5085184733257553
12	0.554532779429713	0.5973335739909204	0.5164264530356597
12.5	0.5621530705768188	0.6048366701081539	0.5240297094383418
13	0.5694766724010358	0.6120317662253875	0.5313550297516718
13.5	0.5765130274587899	0.6189264197861951	0.5384094139756497
14	0.5832876931936547	0.6255487456777249	0.545216649328146
14.5	0.5898093419363529	0.6319090715692548	0.5517862932527345
15	0.5961030885740324	0.6380321846786551	0.5581390180801379
15.5	0.6021759331066934	0.6439274126752036	0.5642824961410781
16	0.608049105308632	0.6496164278896226	0.5702358423227034
16.5	0.6137306051798486	0.6551072303219119	0.5760070566250138
17	0.619237547607491	0.6604203774156455	0.5816099262658797
17.5	0.6245759325915592	0.6655609840579719	0.5870508938017269
18	0.6297599899063496	0.670543492805317	0.5923436315632779
18.5	0.6347931621082885	0.6753750185448288	0.5974896969941067
19	0.6396870066409495	0.6800645612765074	0.6025006475377872
19.5	0.6444456383914808	0.6846181210003527	0.6073800406378937
20	0.6490744999163086	0.6890418126035128	0.6121324337380002
20.5	0.6535781486590067	0.6933395211988398	0.6167628268381067
21	0.6579615846195751	0.6975178042299076	0.6212762199382131
21.5	0.6622282503544401	0.7015786616967162	0.6256741704818938
22	0.6663832607507495	0.7055275361556916	0.6299631210255743
22.5	0.6704306158085034	0.7093689850504078	0.634146186456403
23	0.6743736431969796	0.7131068934937168	0.6382262518872317
23.5	0.6782175726904742	0.7167458189291923	0.6422095470923568
24	0.6819677319582653	0.7202917613568347	0.646099399741056
24.5	0.6856242358875008	0.7237447207766439	0.6498983672769033
25	0.6891955270346068	0.7271131397450457	0.6536110071434728
25.5	0.6926811628431572	0.7303970182620402	0.6572403193407645
26	0.6960875858695781	0.7336023563276273	0.6607897464252046
26.5	0.6994173535574435	0.7367327113853811	0.6642629607275149
27	0.7026724659067535	0.7397889685481536	0.6676618473605476
27.5	0.7058559229175078	0.7427756852595188	0.6709884063243023
28	0.7089718394768548	0.7456969764066248	0.6742473099495018
28.5	0.7120215432540723	0.7485531696587493	0.6774394433489975
29	0.7150067065798824	0.7513474947901888	0.6805659214099379
29.5	0.7179287720107113	0.7540801645830727	0.6836286292451744
30	0.7207901821029845	0.7567554088116974	0.6866305668547071
30.5	0.7235914943002763	0.7593716700324892	0.6895702916821105
31	0.7263342660461607	0.7619323908018732	0.6924513611709585
31.5	0.7290203824534897	0.7644381285634243	0.6952742178776766
32	0.7316488435222631	0.7668892109864197	0.6980393043586912
32.5	0.7342232066960552	0.7692874252887302	0.700748620614002
33	0.7367433570877177	0.7716339842524851	0.7034037240871833
33.5	0.7392114095843988	0.7739304453212585	0.706005057334661
34	0.7416288067425243	0.7761783659386245	0.7085556203564349
34.5	0.7439955485620944	0.7783771886610095	0.7110539705960793
35	0.7463150775995349	0.7805304709319868	0.713504993166446
35.5	0.7485863938548457	0.7826380978644086	0.7159072455111091
36	0.7508120547716011	0.784701069458275	0.7182627276300684
36.5	0.7529939454626529	0.7867225006007341	0.7205738820797499
37	0.7551331808151491	0.7887027189610637	0.7228412663037278
37.5	0.7572312033855157	0.7906432819828376	0.7250673228584279
38	0.7592884557301787	0.7925447471096301	0.7272516091874244
38.5	0.761307937849138	0.7944089994542931	0.729397567847143
39	0.7632906497423937	0.7962390390168265	0.731506198837584
39.5	0.7652361488535198	0.7980328657972303	0.7335770596023216
40	0.7671488777389422	0.7997954797955046	0.7356140352542069
40.5	0.769027393842235	0.8015248810116492	0.7376162406803887
41	0.77087358227625	0.8032235120020903	0.7395855609937186
41.5	0.7726890004845614	0.8048934876539756	0.7415236685249191
42	0.7744742059107431	0.8065332505237316	0.7434298909432676
42.5	0.7762300836676472	0.8081456857242098	0.7453057856923385
43	0.7779561911988476	0.8097304655861323	0.7471519102157056
43.5	0.7796560859479185	0.8112894752223513	0.748970264513369
44	0.7813282104712855	0.8128222720764408	0.7507597336981808
44.5	0.7829725647689492	0.8143298561484006	0.7525219901008628
45	0.7845915913973349	0.8158126699946567	0.7542563613906931
45.5	0.7861844052435909	0.8172702710587832	0.7559644050112455
46	0.7877504488641435	0.8187036593407802	0.7576456784060943
46.5	0.7892911648154182	0.8201117199534994	0.7592990666880912
47	0.7908076679845634	0.8214975677840891	0.7609282421879587
47.5	0.7922998434844307	0.8228606453889751	0.7625324176878262
48	0.7937671338714464	0.8241995102117315	0.7641113804055639
48.5	0.7952112114763323	0.8255164899216361	0.7656654580104499
49	0.7966319614119406	0.8268118142929851	0.7671962079460581
49.5	0.798029383678271	0.8280852535514824	0.7687030727688146
50	0.7994050357188978	0.8293374800278501	0.7701876099222931
50.5	0.8007582452030987	0.8305678213913659	0.77164826196292
51	0.8020912419051701	0.831778949972752	0.7730885863342691
51.5	0.8034023534943896	0.8329697508848606	0.7745064681491923
52	0.8046925799707572	0.8341396666841173	0.7759030222948375
52.5	0.8059624787778471	0.8352908122576702	0.7772786913276312
53	0.8072114924720852	0.8364220727183713	0.7786334752475728
53.5	0.8084421784970455	0.8375350055097948	0.7799698166110888
54	0.809654979409154	0.8386306106319404	0.7812863877489009
54.5	0.8108484526519847	0.8397083306412342	0.7825839588867131
55	0.8120234833383895	0.8407677229812502	0.7838622023552474
55.5	0.8131806289119425	0.8418106727648403	0.7851231181545041
56	0.8143210042597919	0.8428378523227269	0.7863655913973349
56.5	0.8154439370512153	0.8438471467677616	0.7875901795273138
57	0.8165505421733609	0.8448421135435185	0.7887978825444407
57.5	0.8176408196262288	0.8458206377628494	0.7899888153358642
58	0.8187136545226708	0.8467838343129027	0.7911617481272876
58.5	0.819771161749835	0.8477317031936782	0.7923183532494331
59	0.8208117838641474	0.8486636869616019	0.7934566307023011
59.5	0.821837078309182	0.8495813430602478	0.7945794655987432
60	0.8228444876413649	0.8504821140460417	0.7956839728259074
60.5	0.8238380118606959	0.8513689999189841	0.7967725949402198
61	0.824812650967175	0.8522390006790745	0.7978433319416804
61.5	0.8257719624043764	0.8530946737698871	0.7988977412738631
62	0.8267149461723	0.8539345766349961	0.7999342654931942
62.5	0.8276420448273718	0.8547600369436792	0.8009549045996733
63	0.828551815813166	0.8555681695830846	0.8019572160368749
63.5	0.8294477016861083	0.8563634171096379	0.8029436423612243
64	0.8303247024461985	0.8571413369669137	0.8039117410162961
64.5	0.8311873755370112	0.8579053717113376	0.8048643971149421
65	0.8320327209585461	0.8586535213429097	0.8057992829878843
65.5	0.8328621812672291	0.8593869007487782	0.8067162837479747
66	0.8336757564630605	0.8601048375982207	0.8076173993952132
66.5	0.8344720039896139	0.8608070042219594	0.8085006299296
67	0.8352533664033156	0.8614947282892723	0.8093675327947091
67.5	0.8360178437041654	0.8621665672437333	0.8102171079905403
68	0.8367655507793116	0.8628226359724909	0.8110492406299454
68.5	0.8374973727416058	0.8634638195883964	0.8118640456000731
69	0.8382127521474743	0.8640901180914502	0.8126629654573488
69.5	0.838911803884065	0.8647005314816519	0.8134435576453468
70	0.839594085394952	0.8652946172025762	0.814206264720493
70.5	0.8402603669058389	0.8658742603670745	0.8149530866827872
71	0.8409103207474482	0.866439133305869	0.8156830235322299
71.5	0.8415439469197795	0.8669871211318116	0.8163946327123945
72	0.8421606879792594	0.8675202238449027	0.8170883567797074
72.5	0.8427605439258872	0.8680374414451416	0.8177661957341685
73	0.8433450722032372	0.868540331376103	0.8184267070193518
73.5	0.8439127153677355	0.8690273361942126	0.8190687757481092
74	0.8444634734193818	0.8694984558994702	0.8196945168075889
74.5	0.8449999038017505	0.86995624793545	0.8203039301977908
75	0.8455184490712673	0.8703967123021522	0.8208949010315667
75.5	0.8460205517843583	0.8708221766688544	0.8214689867524909
76	0.8465068842717455	0.8712328708098529	0.8220267448041373
76.5	0.8469753316462809	0.8716266798379996	0.8225650602993578
77	0.8474278939079645	0.8720050463097203	0.8230870481253004
77.5	0.8478650136132221	0.8723690851121633	0.8235931508383915
78	0.8482843630927761	0.8727167962453285	0.8240803684386305
78.5	0.8486867125723301	0.8730475073784938	0.8245501434824436
79	0.8490741769390322	0.8733653333988072	0.825004033413405
79.5	0.8494448710800308	0.873666389193417	0.8254401531186627
80	0.8497965652210293	0.8739488875444527	0.8258577153803462
